758654;I, Jedi (Star Wars);Michael A. Stackpole;/book/show/758654.I_Jedi;3.99;11312;1998
35430;Path of Destruction (Star Wars: Darth Bane, #1);Drew Karpyshyn;/book/show/35430.Path_of_Destruction;4.28;19785;2006
653711;Crystal Singer (Crystal Singer, #1);Anne McCaffrey;/book/show/653711.Crystal_Singer;4.10;18461;1982
7106681;Mission of Honor (Honor Harrington, #12);David Weber;/book/show/7106681-mission-of-honor;4.21;9492;2010
12067;Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch (Mass Market Paperback);Terry Pratchett;/book/show/12067.Good_Omens;4.25;497101;1990
10345927;A Million Suns (Across the Universe, #2);Beth Revis;/book/show/10345927-a-million-suns;4.02;50771;2012
102281;The Big Time (Paperback);Fritz Leiber;/book/show/102281.The_Big_Time;3.28;2979;1958
10964;Outlander (Outlander, #1);Diana Gabaldon;/book/show/10964.Outlander;4.23;772006;1991
251633;The Invincible (Paperback);Stanisław Lem;/book/show/251633.The_Invincible;4.17;5776;1964
40387;Thuvia, Maid of Mars (Barsoom, #4);Edgar Rice Burroughs;/book/show/40387.Thuvia_Maid_of_Mars;3.75;8064;1916
38362809;Rosewater (The Wormwood Trilogy, #1);Tade Thompson;/book/show/38362809-rosewater;3.80;6540;2017
24611668;Saturn Run (Hardcover);John Sandford;/book/show/24611668-saturn-run;3.88;10678;2015
825;Zodiac (Mass Market Paperback);Neal Stephenson;/book/show/825.Zodiac;3.72;17273;1988
154091;Mona Lisa Overdrive (Sprawl, #3);William Gibson;/book/show/154091.Mona_Lisa_Overdrive;3.99;34287;1988
14185;The Three Stigmata of Palmer Eldritch (Paperback);Philip K. Dick;/book/show/14185.The_Three_Stigmata_of_Palmer_Eldritch;4.01;29190;1965
2381756;By Schism Rent Asunder (Safehold, #2);David Weber;/book/show/2381756.By_Schism_Rent_Asunder;4.11;7213;2008
37794149;A Memory Called Empire (Teixcalaan, #1);Arkady Martine;/book/show/37794149-a-memory-called-empire;4.18;6570;2019
76740;The Demolished Man (Paperback);Alfred Bester;/book/show/76740.The_Demolished_Man;3.99;26752;1953
96276;Command Decision (Vatta's War, #4);Elizabeth Moon;/book/show/96276.Command_Decision;4.10;8382;2007
733473;The Futurological Congress: From the Memoirs of Ijon Tichy (Paperback);Stanisław Lem;/book/show/733473.The_Futurological_Congress;4.21;8788;1971
216378;Now Wait for Last Year (Paperback);Philip K. Dick;/book/show/216378.Now_Wait_for_Last_Year;3.89;5670;1966
7171856;The Puppet Masters (Paperback);Robert A. Heinlein;/book/show/7171856-the-puppet-masters;3.87;28846;1951
18635016;The One (The Selection, #3);Kiera Cass;/book/show/18635016-the-one;4.20;334449;2014
216377;VALIS (VALIS Trilogy, #1);Philip K. Dick;/book/show/216377.VALIS;3.93;23036;1981
27833670;Dark Matter (Hardcover);Blake Crouch;/book/show/27833670-dark-matter;4.10;221045;2016
25733442;Version Control (Hardcover);Dexter Palmer;/book/show/25733442-version-control;3.75;5701;2016
3007704;The Gone-Away World (Hardcover);Nick Harkaway;/book/show/3007704-the-gone-away-world;4.12;11317;2008
145354;The Einstein Intersection (Paperback);Samuel R. Delany;/book/show/145354.The_Einstein_Intersection;3.57;4228;1967
340816;Moving Mars (Queen of Angels, #3);Greg Bear;/book/show/340816.Moving_Mars;3.83;6868;1993
61942;The Dragonriders of Pern (Dragonriders of Pern, #1-3);Anne McCaffrey;/book/show/61942.The_Dragonriders_of_Pern;4.24;26408;1988
40874032;Vicious (Villains, #1);V.E. Schwab;/book/show/40874032-vicious;4.24;86156;2013
473850;Make Room! Make Room! (Mass Market Paperback);Harry Harrison;/book/show/473850.Make_Room_Make_Room_;3.72;6314;1966
7201913;Angel (Maximum Ride, #7);James Patterson;/book/show/7201913-angel;4.02;47271;2011
340819;Blood Music (Paperback);Greg Bear;/book/show/340819.Blood_Music;3.81;10238;1985
24830;The Illustrated Man (Paperback);Ray Bradbury;/book/show/24830.The_Illustrated_Man;4.14;72126;1951
29806086;The Book of the Unnamed Midwife (The Road to Nowhere, #1);Meg Elison;/book/show/29806086-the-book-of-the-unnamed-midwife;4.14;12321;2014
13170596;Fragments (Partials Sequence, #2);Dan Wells;/book/show/13170596-fragments;4.11;23945;2013
15863832;Angelfall (Penryn & the End of Days, #1);Susan Ee;/book/show/15863832-angelfall;4.15;154659;2011
569429;Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5);Douglas Adams;/book/show/569429.Mostly_Harmless;3.98;102141;1992
20821306;Zodiac (Zodiac, #1);Romina Russell;/book/show/20821306-zodiac;3.73;9951;2014
22874;The Gap Into Vision: Forbidden Knowledge (Gap, #2);Stephen R. Donaldson;/book/show/22874.The_Gap_Into_Vision;3.99;5611;1991
52397;Parable of the Sower (Earthseed, #1);Octavia E. Butler;/book/show/52397.Parable_of_the_Sower;4.16;51072;1993
16703;The Yiddish Policemen's Union (Hardcover);Michael Chabon;/book/show/16703.The_Yiddish_Policemen_s_Union;3.71;60664;2007
555313;Children of the Jedi (Star Wars: The Callista Trilogy, #1);Barbara Hambly;/book/show/555313.Children_of_the_Jedi;3.28;8557;1995
14817;A Scanner Darkly (Paperback);Philip K. Dick;/book/show/14817.A_Scanner_Darkly;4.02;82360;1977
1705697;Wastelands: Stories of the Apocalypse (Wastelands #1);John Joseph Adams;/book/show/1705697.Wastelands;3.77;8935;2007
234501;Startide Rising (The Uplift Saga, #2);David Brin;/book/show/234501.Startide_Rising;4.04;28238;1983
50831;The Green Hills of Earth (Paperback);Robert A. Heinlein;/book/show/50831.The_Green_Hills_of_Earth;3.86;7825;1951
10572;A Clash of Kings  (A Song of Ice and Fire, #2);George R.R. Martin;/book/show/10572.A_Clash_of_Kings;4.41;753514;1998
17863;Accelerando (Paperback);Charles Stross;/book/show/17863.Accelerando;3.88;18041;2005
10552338;Reamde (Hardcover);Neal Stephenson;/book/show/10552338-reamde;3.97;48568;2011
12017;Inversions (Culture, #6);Iain M. Banks;/book/show/12017.Inversions;3.92;13434;1998
12016;Look to Windward (Culture, #7);Iain M. Banks;/book/show/12016.Look_to_Windward;4.20;20984;2000
6255949;All You Need Is Kill (Paperback);Hiroshi Sakurazaka;/book/show/6255949-all-you-need-is-kill;4.06;16278;2004
12013;Excession (Culture, #5);Iain M. Banks;/book/show/12013.Excession;4.21;23765;1996
25387202;The Force Awakens (Star Wars: Novelizations, #7);Alan Dean Foster;/book/show/25387202-the-force-awakens;3.72;14840;2015
24909347;Obsidio (The Illuminae Files, #3);Amie Kaufman;/book/show/24909347-obsidio;4.54;30259;2018
33257757;Iron Gold (Red Rising Saga, #4);Pierce Brown;/book/show/33257757-iron-gold;4.23;39394;2018
12971616;The Rise of Nine (Lorien Legacies, #3);Pittacus Lore;/book/show/12971616-the-rise-of-nine;4.18;93836;2012
93269;Earth Abides (Paperback);George R. Stewart;/book/show/93269.Earth_Abides;3.96;22647;1949
4711854;The Machine Stops (Paperback);E.M. Forster;/book/show/4711854-the-machine-stops;4.07;8212;1909
207034;The Prophet of Yonwood (Book of Ember, #3);Jeanne DuPrau;/book/show/207034.The_Prophet_of_Yonwood;3.27;27232;2006
93448;The White Plague (Mass Market Paperback);Frank Herbert;/book/show/93448.The_White_Plague;3.70;5603;1982
20706284;Ancillary Sword (Imperial Radch #2);Ann Leckie;/book/show/20706284-ancillary-sword;4.06;38129;2014
7519231;All Clear (All Clear, #2);Connie Willis;/book/show/7519231-all-clear;4.07;16117;2010
116413;The Chronoliths (Mass Market Paperback);Robert Charles Wilson;/book/show/116413.The_Chronoliths;3.67;4754;2001
61970;Crystal Line (Crystal Singer #3);Anne McCaffrey;/book/show/61970.Crystal_Line;4.00;10615;1992
20423680;The Last Town (Wayward Pines, #3);Blake Crouch;/book/show/20423680-the-last-town;4.09;42533;2014
35018907;Semiosis (Semiosis Duology, #1);Sue Burke;/book/show/35018907-semiosis;3.92;7001;2018
35018901;Head On (Lock In, #2);John Scalzi;/book/show/35018901-head-on;4.00;14412;2018
40526;Time and Again (Time, #1);Jack Finney;/book/show/40526.Time_and_Again;3.95;17972;1970
40448;Thirteen (Hardcover);Richard K. Morgan;/book/show/40448.Thirteen;3.89;10481;2007
95558;Solaris (Paperback);Stanisław Lem;/book/show/95558.Solaris;3.98;67370;1961
123063;Under the Skin (Paperback);Michel Faber;/book/show/123063.Under_the_Skin;3.72;20130;2000
8695;The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2);Douglas Adams;/book/show/8695.The_Restaurant_at_the_End_of_the_Universe;4.22;217484;1980
8694;Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy, #3);Douglas Adams;/book/show/8694.Life_the_Universe_and_Everything;4.20;187183;1982
14497;Neverwhere (London Below, #1);Neil Gaiman;/book/show/14497.Neverwhere;4.17;405276;1996
9647532;Fuzzy Nation (Fuzzy Sapiens #7);John Scalzi;/book/show/9647532-fuzzy-nation;4.12;24515;2011
21611;The Forever War (The Forever War, #1);Joe Haldeman;/book/show/21611.The_Forever_War;4.15;130267;1974
32940838;Underground Airlines (Paperback);Ben H. Winters;/book/show/32940838-underground-airlines;3.83;21797;2016
25689074;Stars Above (The Lunar Chronicles, #0.5, 0.6, 1.5, 3.1, 4.5);Marissa Meyer;/book/show/25689074-stars-above;4.23;56385;2016
1829709;The Final Warning (Maximum Ride, #4);James Patterson;/book/show/1829709.The_Final_Warning;3.86;64501;2008
6091075;So Long, and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy, #4);Douglas Adams;/book/show/6091075-so-long-and-thanks-for-all-the-fish;4.09;136963;1984
35506021;All These Worlds (Bobiverse, #3);Dennis E. Taylor;/book/show/35506021-all-these-worlds;4.40;26508;2017
61924;Freedom's Choice (Catteni, #2);Anne McCaffrey;/book/show/61924.Freedom_s_Choice;3.93;7352;1997
6993091;The Dervish House (Hardcover);Ian McDonald;/book/show/6993091-the-dervish-house;3.85;4340;2009
898232;Hidden Empire (The Saga of Seven Suns, #1);Kevin J. Anderson;/book/show/898232.Hidden_Empire;3.78;7666;2002
61928;Freedom's Landing (Catteni, #1);Anne McCaffrey;/book/show/61928.Freedom_s_Landing;3.95;9915;1995
104342;Grass (Arbai, #1);Sheri S. Tepper;/book/show/104342.Grass;4.05;9654;1989
34;The Fellowship of the Ring (The Lord of the Rings, #1);J.R.R. Tolkien;/book/show/34.The_Fellowship_of_the_Ring;4.36;2243134;1954
53764;The Great Dune Trilogy   (Paperback);Frank Herbert;/book/show/53764.The_Great_Dune_Trilogy;4.36;55798;1979
33676;Saving the World and Other Extreme Sports (Maximum Ride, #3);James Patterson;/book/show/33676.Saving_the_World_and_Other_Extreme_Sports;4.15;86094;2005
31451186;Borne (Borne, #1);Jeff VanderMeer;/book/show/31451186-borne;3.92;21378;2017
245645;Earth Is Room Enough (Mass Market Paperback);Isaac Asimov;/book/show/245645.Earth_Is_Room_Enough;4.06;9024;1957
29570143;New York 2140 (Hardcover);Kim Stanley Robinson;/book/show/29570143-new-york-2140;3.55;9141;2017
32802595;Record of a Spaceborn Few (Wayfarers, #3);Becky Chambers;/book/show/32802595-record-of-a-spaceborn-few;4.12;16764;2018
213753;Life As We Knew It (Last Survivors, #1);Susan Beth Pfeffer;/book/show/213753.Life_As_We_Knew_It;3.89;109923;2006
151370;Many Waters (Time Quintet, #4);Madeleine L'Engle;/book/show/151370.Many_Waters;3.99;41549;1986
12331767;High-Rise (Paperback);J.G. Ballard;/book/show/12331767-high-rise;3.61;23889;1975
85434;The Currents of Space (Galactic Empire #2);Isaac Asimov;/book/show/85434.The_Currents_of_Space;3.83;13493;1952
16075962;The Queen's Army (The Lunar Chronicles, #1.5);Marissa Meyer;/book/show/16075962-the-queen-s-army;3.98;16582;2012
26114433;Infomocracy (The Centenal Cycle, #1);Malka Ann Older;/book/show/26114433-infomocracy;3.55;4524;2016
18490533;Radiance (Hardcover);Catherynne M. Valente;/book/show/18490533-radiance;3.75;3751;2015
31354;Earthfall (Homecoming, #4);Orson Scott Card;/book/show/31354.Earthfall;3.51;8944;1995
14290364;Champion (Legend, #3);Marie Lu;/book/show/14290364-champion;4.35;158878;2013
28335696;Persepolis Rising (The Expanse, #7);James S.A. Corey;/book/show/28335696-persepolis-rising;4.36;30263;2017
7767021;Who Fears Death (Who Fears Death, #1);Nnedi Okorafor;/book/show/7767021-who-fears-death;3.96;16461;2010
23209924;The Water Knife (Hardcover);Paolo Bacigalupi;/book/show/23209924-the-water-knife;3.83;19613;2015
16682;Rocket Ship Galileo (Heinlein's Juveniles, #1);Robert A. Heinlein;/book/show/16682.Rocket_Ship_Galileo;3.71;6928;1947
7094569;Feed (Newsflesh Trilogy, #1);Mira Grant;/book/show/7094569-feed;3.85;50372;2010
24441;The Ships of Earth (Homecoming Saga #3);Orson Scott Card;/book/show/24441.The_Ships_of_Earth;3.54;9842;1994
123673;A Case of Conscience (After Such Knowledge, #4);James Blish;/book/show/123673.A_Case_of_Conscience;3.65;5264;1958
28335698;Tiamat's Wrath (The Expanse, #8);James S.A. Corey;/book/show/28335698-tiamat-s-wrath;4.59;23475;2019
12269981;A Rising Thunder (Honor Harrington, #13);David Weber;/book/show/12269981-a-rising-thunder;4.08;8058;2012
28962996;Six Wakes (Paperback);Mur Lafferty;/book/show/28962996-six-wakes;3.83;10632;2017
16150830;Never Fade (The Darkest Minds, #2);Alexandra Bracken;/book/show/16150830-never-fade;4.27;71539;2013
9359818;God's War (Bel Dame Apocrypha, #1);Kameron Hurley;/book/show/9359818-god-s-war;3.65;4485;2010
116121;Eternity (The Way, #2);Greg Bear;/book/show/116121.Eternity;3.88;6721;1988
9969571;Ready Player One (Ready Player One, #1);Ernest Cline;/book/show/9969571-ready-player-one;4.27;797242;2011
338325;The High Crusade (Paperback);Poul Anderson;/book/show/338325.The_High_Crusade;3.90;3430;1960
192214;Vector Prime (Star Wars: The New Jedi Order, #1);R.A. Salvatore;/book/show/192214.Vector_Prime;3.81;13695;1999
27003;The Eyre Affair (Thursday Next, #1);Jasper Fforde;/book/show/27003.The_Eyre_Affair;3.90;111113;2001
6381205;Soulless (Parasol Protectorate, #1);Gail Carriger;/book/show/6381205-soulless;3.90;92095;2009
3636;The Giver (The Giver, #1);Lois Lowry;/book/show/3636.The_Giver;4.13;1669657;1993
40604754;Heir to the Empire (Star Wars: The Thrawn Trilogy, #1);Timothy Zahn;/book/show/40604754-heir-to-the-empire;4.14;66807;1991
11112619;Fever (The Chemical Garden, #2);Lauren DeStefano;/book/show/11112619-fever;3.78;43714;2012
778990;Timescape (Paperback);Gregory Benford;/book/show/778990.Timescape;3.74;10086;1980
96279;Marque and Reprisal (Vatta's War, #2);Elizabeth Moon;/book/show/96279.Marque_and_Reprisal;4.08;8852;2004
11570;Dreamcatcher (Paperback);Stephen King;/book/show/11570.Dreamcatcher;3.63;146112;2001
889284;The Postman (Paperback);David Brin;/book/show/889284.The_Postman;3.89;29777;1985
6080337;The Year of the Flood (Hardcover);Margaret Atwood;/book/show/6080337-the-year-of-the-flood;4.07;97776;2009
12040447;Shadows in Flight (Ender's Shadow, #5);Orson Scott Card;/book/show/12040447-shadows-in-flight;3.79;16262;2011
7027735;Dark Life (Dark Life, #1);Kat Falls;/book/show/7027735-dark-life;3.90;13676;2010
16536;The Fabulous Riverboat (Riverworld #2);Philip José Farmer;/book/show/16536.The_Fabulous_Riverboat;3.88;9183;1971
33356;Jennifer Government (Paperback);Max Barry;/book/show/33356.Jennifer_Government;3.66;13019;2002
378639;The Many-Coloured Land (Saga of Pliocene Exile, #1);Julian  May;/book/show/378639.The_Many_Coloured_Land;4.07;11098;1981
8811134;Fear (Gone, #5);Michael  Grant;/book/show/8811134-fear;4.24;43183;2012
16131077;The Shining Girls (Hardcover);Lauren Beukes;/book/show/16131077-the-shining-girls;3.50;37871;2013
117840;Imperial Earth (Paperback);Arthur C. Clarke;/book/show/117840.Imperial_Earth;3.74;5561;1975
117842;The Songs of Distant Earth (Paperback);Arthur C. Clarke;/book/show/117842.The_Songs_of_Distant_Earth;3.90;12476;1986
15860;State of Fear (Mass Market Paperback);Michael Crichton;/book/show/15860.State_of_Fear;3.70;78367;2004
40376072;Children of Ruin (Children of Time #2);Adrian Tchaikovsky;/book/show/40376072-children-of-ruin;4.09;9693;2019
11366397;The Program (The Program, #1);Suzanne Young;/book/show/11366397-the-program;4.06;41968;2013
18966322;Mitosis (The Reckoners, #1.5);Brandon Sanderson;/book/show/18966322-mitosis;3.87;30561;2013
35181314;Heart of Iron (Heart of Iron, #1);Ashley Poston;/book/show/35181314-heart-of-iron;3.78;4624;2018
32109569;We Are Legion (We Are Bob) (Bobiverse, #1);Dennis E. Taylor;/book/show/32109569-we-are-legion-we-are-bob;4.29;47485;2016
31817749;The Stone Sky (The Broken Earth, #3);N.K. Jemisin;/book/show/31817749-the-stone-sky;4.35;56456;2017
8650;The Lost World (Jurassic Park #2);Michael Crichton;/book/show/8650.The_Lost_World;3.78;114810;1995
20417;Have Space Suit—Will Travel (Paperback);Robert A. Heinlein;/book/show/20417.Have_Space_Suit_Will_Travel;3.90;25601;1958
8659601;The Power of Six (Lorien Legacies, #2);Pittacus Lore;/book/show/8659601-the-power-of-six;4.16;118707;2011
156534;Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man, #1);Brian K. Vaughan;/book/show/156534.Y;4.08;101101;2003
547094;I Am Legend and Other Stories (Paperback);Richard Matheson;/book/show/547094.I_Am_Legend_and_Other_Stories;4.00;115310;1954
10092;Sea of Silver Light (Otherland, #4);Tad Williams;/book/show/10092.Sea_of_Silver_Light;4.13;12739;2001
16131489;The Last Star (The 5th Wave, #3);Rick Yancey;/book/show/16131489-the-last-star;3.63;54174;2016
8562526;Firstborn (Kindle Edition);Brandon Sanderson;/book/show/8562526-firstborn;3.96;7616;2008
9534;Shadow of the Hegemon (The Shadow Series, #2);Orson Scott Card;/book/show/9534.Shadow_of_the_Hegemon;3.95;69698;2000
32831;The Mysterious Island (Extraordinary Voyages, #12);Jules Verne;/book/show/32831.The_Mysterious_Island;4.11;41811;1865
7562764;The Quantum Thief (Jean le Flambeur, #1);Hannu Rajaniemi;/book/show/7562764-the-quantum-thief;3.83;18164;2010
26836910;The Diabolic (The Diabolic, #1);S.J. Kincaid;/book/show/26836910-the-diabolic;4.06;17917;2016
16131484;The Infinite Sea (The 5th Wave, #2);Rick Yancey;/book/show/16131484-the-infinite-sea;3.89;112895;2014
29751398;The Power (Hardcover);Naomi Alderman;/book/show/29751398-the-power;3.83;138241;2016
13496;A Game of Thrones (A Song of Ice and Fire, #1);George R.R. Martin;/book/show/13496.A_Game_of_Thrones;4.45;1899678;1996
414999;Childhood's End (Mass Market Paperback);Arthur C. Clarke;/book/show/414999.Childhood_s_End;4.11;121200;1953
17306293;Shift (Shift, #1-3 - Silo, #2);Hugh Howey;/book/show/17306293-shift;4.12;68428;2013
34928122;Artemis (Hardcover);Andy Weir;/book/show/34928122-artemis;3.67;154959;2017
42434;Sandworms of Dune (Dune Chronicles #8);Brian Herbert;/book/show/42434.Sandworms_of_Dune;3.64;10152;2007
7631105;The Scorch Trials (The Maze Runner, #2);James Dashner;/book/show/7631105-the-scorch-trials;3.92;418680;2010
190999;Way Station (Paperback);Clifford D. Simak;/book/show/190999.Way_Station;4.04;21015;1963
33507;Twenty Thousand Leagues Under the Sea (Extraordinary Voyages, #6);Jules Verne;/book/show/33507.Twenty_Thousand_Leagues_Under_the_Sea;3.88;185615;1869
15790894;Fortune's Pawn (Paradox #1);Rachel Bach;/book/show/15790894-fortune-s-pawn;3.95;12032;2013
13458013;A Confusion of Princes (Paperback);Garth Nix;/book/show/13458013-a-confusion-of-princes;3.76;5838;2012
116410;Axis (Spin, #2);Robert Charles Wilson;/book/show/116410.Axis;3.51;7318;2007
59924;The Lathe of Heaven (Paperback);Ursula K. Le Guin;/book/show/59924.The_Lathe_of_Heaven;4.11;47898;1971
8811139;Light (Gone, #6);Michael  Grant;/book/show/8811139-light;4.38;32024;2013
50851;Farmer in the Sky (Heinlein's Juveniles, #4);Robert A. Heinlein;/book/show/50851.Farmer_in_the_Sky;3.75;8458;1950
9460487;Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1);Ransom Riggs;/book/show/9460487-miss-peregrine-s-home-for-peculiar-children;3.91;917912;2011
47701;InterWorld (InterWorld, #1);Neil Gaiman;/book/show/47701.InterWorld;3.53;18568;2007
52350;The Stepford Wives (Paperback);Ira Levin;/book/show/52350.The_Stepford_Wives;3.76;27490;1972
13125947;Reached (Matched, #3);Ally Condie;/book/show/13125947-reached;3.56;134938;2012
513210;Darksaber (Star Wars: The Callista Trilogy, #2);Kevin J. Anderson;/book/show/513210.Darksaber;3.41;9301;1995
61899;A Civil Campaign (Vorkosigan Saga, #12);Lois McMaster Bujold;/book/show/61899.A_Civil_Campaign;4.43;15123;1999
16101023;Proxy (Proxy, #1);Alex London;/book/show/16101023-proxy;3.88;9962;2013
36510196;Old Man's War (Old Man's War, #1);John Scalzi;/book/show/36510196-old-man-s-war;4.24;147862;2005
7679;The Terminal Man (Paperback);Michael Crichton;/book/show/7679.The_Terminal_Man;3.36;23578;1972
